grid_x,grid_y,real_x,real_y,height,terrain_type,r,g,b
51,9,635051.5,485009.5,119.24,GRASS,60,73,56
51,10,635051.5,485010.5,118.62,GRASS,22,31,38
51,11,635051.5,485011.5,117.82,GRASS,19,32,41
51,12,635051.5,485012.5,117.82,GRASS,21,31,40
51,13,635051.5,485013.5,117.23,GRASS,19,30,36
51,14,635051.5,485014.5,116.77,GRASS,65,81,70
51,15,635051.5,485015.5,116.35,GRASS,42,58,47
51,16,635051.5,485016.5,115.78,GRASS,68,85,66
51,17,635051.5,485017.5,115.78,GRASS,71,85,72
51,18,635051.5,485018.5,115.46,GRASS,42,52,44
51,19,635051.5,485019.5,115.14,GRASS,85,90,70
51,20,635051.5,485020.5,115.1,CONCRETE,154,152,127
51,21,635051.5,485021.5,115.1,GRASS,65,83,57
51,22,635051.5,485022.5,114.88,GRASS,58,80,59
51,23,635051.5,485023.5,114.89,GRASS,71,90,70
51,24,635051.5,485024.5,114.91,GRASS,53,74,59
51,25,635051.5,485025.5,114.87,GRASS,65,81,68
51,26,635051.5,485026.5,114.87,GRASS,68,80,68
51,27,635051.5,485027.5,114.86,ASPHALT,85,96,80
51,28,635051.5,485028.5,114.83,ASPHALT,102,103,89
51,29,635051.5,485029.5,114.73,CONCRETE,168,155,139
51,30,635051.5,485030.5,114.72,CONCRETE,164,157,138
51,31,635051.5,485031.5,114.72,ASPHALT,117,120,103
51,32,635051.5,485032.5,114.66,GRASS,81,90,71
51,33,635051.5,485033.5,114.67,GRASS,75,86,70
51,34,635051.5,485034.5,114.64,ASPHALT,90,94,79
51,35,635051.5,485035.5,114.61,ASPHALT,132,122,110
51,36,635051.5,485036.5,114.61,ASPHALT,126,120,104
51,37,635051.5,485037.5,114.58,CONCRETE,151,149,128
51,38,635051.5,485038.5,114.58,ASPHALT,94,102,79
51,39,635051.5,485039.5,114.55,GRASS,82,97,76
51,40,635051.5,485040.5,114.55,GRASS,71,84,64
51,41,635051.5,485041.5,114.53,GRASS,76,88,68
51,42,635051.5,485042.5,114.51,ASPHALT,87,99,77
51,43,635051.5,485043.5,114.59,GRASS,67,80,62
51,44,635051.5,485044.5,114.58,ASPHALT,89,98,81
51,45,635051.5,485045.5,114.58,ASPHALT,108,111,92
51,46,635051.5,485046.5,114.59,ASPHALT,92,101,82
51,47,635051.5,485047.5,114.54,GRASS,76,89,72
51,48,635051.5,485048.5,114.52,GRASS,69,82,65
51,49,635051.5,485049.5,114.5,ASPHALT,85,96,79
51,50,635051.5,485050.5,114.5,GRASS,62,76,61
51,51,635051.5,485051.5,114.49,GRASS,78,91,74
51,52,635051.5,485052.5,114.48,GRASS,81,96,77
51,53,635051.5,485053.5,114.47,GRASS,77,92,73
51,54,635051.5,485054.5,114.44,GRASS,59,74,55
51,55,635051.5,485055.5,114.44,GRASS,81,94,74
51,56,635051.5,485056.5,114.44,ASPHALT,91,103,83
51,57,635051.5,485057.5,114.41,ASPHALT,89,98,77
51,58,635051.5,485058.5,114.4,ASPHALT,120,117,100
51,59,635051.5,485059.5,114.37,ASPHALT,121,118,99
51,60,635051.5,485060.5,114.37,ASPHALT,96,99,78
51,61,635051.5,485061.5,114.36,ASPHALT,100,108,85
51,62,635051.5,485062.5,114.34,ASPHALT,97,102,82
51,63,635051.5,485063.5,114.32,ASPHALT,102,107,85
51,64,635051.5,485064.5,114.32,ASPHALT,97,102,80
51,65,635051.5,485065.5,114.29,ASPHALT,112,115,94
51,66,635051.5,485066.5,114.29,ASPHALT,107,109,87
51,67,635051.5,485067.5,114.29,ASPHALT,101,107,81
51,68,635051.5,485068.5,114.29,ASPHALT,100,105,83
51,69,635051.5,485069.5,114.29,ASPHALT,95,98,77
51,70,635051.5,485070.5,114.29,ASPHALT,107,111,88
51,71,635051.5,485071.5,114.27,ASPHALT,110,109,89
51,72,635051.5,485072.5,114.22,CONCRETE,158,151,133
51,73,635051.5,485073.5,114.2,ASPHALT,122,115,97
51,74,635051.5,485074.5,114.2,ASPHALT,108,108,84
51,75,635051.5,485075.5,114.16,ASPHALT,107,109,88
51,76,635051.5,485076.5,114.16,ASPHALT,95,98,77
51,77,635051.5,485077.5,114.11,ASPHALT,111,114,93
51,78,635051.5,485078.5,113.74,ASPHALT,119,120,104
51,79,635051.5,485079.5,113.74,CONCRETE,153,150,141
51,80,635051.5,485080.5,113.52,CONCRETE,135,136,131
51,81,635051.5,485081.5,113.46,GRASS,53,56,49
51,82,635051.5,485082.5,113.49,GRASS,45,47,46
51,83,635051.5,485083.5,113.49,GRASS,41,45,44
51,84,635051.5,485084.5,113.53,GRASS,40,49,48
51,85,635051.5,485085.5,113.52,GRASS,36,44,46
51,86,635051.5,485086.5,113.5,GRASS,35,44,43
51,87,635051.5,485087.5,113.51,GRASS,36,44,46
51,88,635051.5,485088.5,113.51,GRASS,36,45,44
51,89,635051.5,485089.5,113.51,GRASS,36,45,44
51,90,635051.5,485090.5,113.53,GRASS,34,43,42
51,91,635051.5,485091.5,113.51,GRASS,36,45,44
51,92,635051.5,485092.5,113.54,GRASS,36,45,44
51,93,635051.5,485093.5,113.54,GRASS,36,41,44
51,94,635051.5,485094.5,113.52,GRASS,35,44,43
51,95,635051.5,485095.5,113.51,GRASS,34,43,42
51,96,635051.5,485096.5,113.54,GRASS,34,42,44
51,97,635051.5,485097.5,113.51,GRASS,35,43,45
51,98,635051.5,485098.5,113.51,GRASS,34,42,44
51,99,635051.5,485099.5,113.52,GRASS,34,43,42
52,0,635052.5,485000.5,120.32,GRASS,72,76,62
52,1,635052.5,485001.5,120.3,GRASS,43,53,44
52,2,635052.5,485002.5,120.3,GRASS,30,40,42
52,3,635052.5,485003.5,120.29,GRASS,33,51,39
52,4,635052.5,485004.5,120.23,GRASS,43,62,42
52,5,635052.5,485005.5,120.16,GRASS,62,82,54
52,6,635052.5,485006.5,119.82,GRASS,66,85,65
52,7,635052.5,485007.5,119.82,GRASS,34,45,37
52,8,635052.5,485008.5,119.52,GRASS,59,69,58
52,9,635052.5,485009.5,118.99,GRASS,63,76,66
52,10,635052.5,485010.5,118.02,GRASS,30,45,42
52,11,635052.5,485011.5,117.21,GRASS,23,36,42
52,12,635052.5,485012.5,117.21,GRASS,20,30,39
52,13,635052.5,485013.5,116.78,GRASS,20,30,39
52,14,635052.5,485014.5,116.29,GRASS,22,33,39
52,15,635052.5,485015.5,115.92,GRASS,22,31,36
52,16,635052.5,485016.5,115.54,GRASS,46,59,50
52,17,635052.5,485017.5,115.54,GRASS,25,37,35
52,18,635052.5,485018.5,115.22,GRASS,54,61,53
52,19,635052.5,485019.5,115.03,GRASS,59,67,52
52,20,635052.5,485020.5,114.96,GRASS,57,64,57
52,21,635052.5,485021.5,114.96,GRASS,47,68,53
52,22,635052.5,485022.5,114.9,GRASS,58,82,60
52,23,635052.5,485023.5,114.91,GRASS,61,83,62
52,24,635052.5,485024.5,114.93,GRASS,47,67,55
52,25,635052.5,485025.5,114.91,GRASS,57,77,65
52,26,635052.5,485026.5,114.91,GRASS,59,77,61
52,27,635052.5,485027.5,114.87,GRASS,74,88,71
52,28,635052.5,485028.5,114.81,ASPHALT,88,90,76
52,29,635052.5,485029.5,114.68,CONCRETE,171,159,145
52,30,635052.5,485030.5,114.68,CONCRETE,160,153,135
52,31,635052.5,485031.5,114.68,ASPHALT,93,95,81
52,32,635052.5,485032.5,114.69,GRASS,72,83,66
52,33,635052.5,485033.5,114.66,GRASS,74,85,69
52,34,635052.5,485034.5,114.64,CONCRETE,136,134,119
52,35,635052.5,485035.5,114.61,ASPHALT,130,127,112
52,36,635052.5,485036.5,114.61,ASPHALT,113,109,97
52,37,635052.5,485037.5,114.58,ASPHALT,112,111,90
52,38,635052.5,485038.5,114.55,ASPHALT,88,102,79
52,39,635052.5,485039.5,114.55,GRASS,60,78,56
52,40,635052.5,485040.5,114.55,GRASS,78,92,75
52,41,635052.5,485041.5,114.6,GRASS,67,78,61
52,42,635052.5,485042.5,114.59,GRASS,75,87,67
52,43,635052.5,485043.5,114.55,GRASS,66,78,64
52,44,635052.5,485044.5,114.55,ASPHALT,93,102,83
52,45,635052.5,485045.5,114.55,ASPHALT,91,100,79
52,46,635052.5,485046.5,114.55,ASPHALT,87,98,81
52,47,635052.5,485047.5,114.53,GRASS,63,76,59
52,48,635052.5,485048.5,114.5,GRASS,72,85,68
52,49,635052.5,485049.5,114.49,GRASS,72,89,71
52,50,635052.5,485050.5,114.49,GRASS,68,85,67
52,51,635052.5,485051.5,114.48,GRASS,72,86,69
52,52,635052.5,485052.5,114.47,GRASS,61,78,62
52,53,635052.5,485053.5,114.49,GRASS,76,91,72
52,54,635052.5,485054.5,114.43,GRASS,61,76,57
52,55,635052.5,485055.5,114.43,GRASS,78,91,73
52,56,635052.5,485056.5,114.41,GRASS,79,92,72
52,57,635052.5,485057.5,114.39,ASPHALT,96,105,84
52,58,635052.5,485058.5,114.38,ASPHALT,123,117,101
52,59,635052.5,485059.5,114.37,ASPHALT,128,123,104
52,60,635052.5,485060.5,114.37,ASPHALT,101,104,83
52,61,635052.5,485061.5,114.38,ASPHALT,112,120,99
52,62,635052.5,485062.5,114.37,ASPHALT,98,108,84
52,63,635052.5,485063.5,114.31,ASPHALT,90,100,76
52,64,635052.5,485064.5,114.31,ASPHALT,105,113,89
52,65,635052.5,485065.5,114.31,ASPHALT,101,106,83
52,66,635052.5,485066.5,114.27,ASPHALT,101,106,83
52,67,635052.5,485067.5,114.26,ASPHALT,103,108,85
52,68,635052.5,485068.5,114.28,ASPHALT,91,101,77
52,69,635052.5,485069.5,114.28,ASPHALT,89,97,74
52,70,635052.5,485070.5,114.25,ASPHALT,96,98,77
52,71,635052.5,485071.5,114.24,ASPHALT,124,119,100
52,72,635052.5,485072.5,114.24,ASPHALT,126,121,102
52,73,635052.5,485073.5,114.18,ASPHALT,112,114,93
52,74,635052.5,485074.5,114.18,ASPHALT,100,105,85
52,75,635052.5,485075.5,114.1,ASPHALT,99,97,84
52,76,635052.5,485076.5,114.15,ASPHALT,102,106,83
52,77,635052.5,485077.5,113.92,ASPHALT,98,99,81
52,78,635052.5,485078.5,113.58,CONCRETE,165,163,151
52,79,635052.5,485079.5,113.58,CONCRETE,144,145,139
52,80,635052.5,485080.5,113.54,GRASS,62,63,57
52,81,635052.5,485081.5,113.48,GRASS,43,48,44
52,82,635052.5,485082.5,113.5,GRASS,41,47,47
52,83,635052.5,485083.5,113.5,GRASS,47,53,53
52,84,635052.5,485084.5,113.53,GRASS,35,43,45
52,85,635052.5,485085.5,113.54,GRASS,36,45,44
52,86,635052.5,485086.5,113.52,GRASS,37,42,45
52,87,635052.5,485087.5,113.52,GRASS,35,43,45
52,88,635052.5,485088.5,113.52,GRASS,35,43,45
52,89,635052.5,485089.5,113.55,GRASS,38,44,44
52,90,635052.5,485090.5,113.55,GRASS,35,44,43
52,91,635052.5,485091.5,113.53,GRASS,35,44,43
52,92,635052.5,485092.5,113.53,GRASS,35,43,45
52,93,635052.5,485093.5,113.53,GRASS,35,41,41
52,94,635052.5,485094.5,113.54,GRASS,35,43,45
52,95,635052.5,485095.5,113.52,GRASS,35,43,45
52,96,635052.5,485096.5,113.51,GRASS,33,42,41
52,97,635052.5,485097.5,113.5,GRASS,36,44,46
52,98,635052.5,485098.5,113.5,GRASS,37,45,47
52,99,635052.5,485099.5,113.5,GRASS,35,43,45
53,0,635053.5,485000.5,120.25,GRASS,74,80,66
53,1,635053.5,485001.5,120.37,GRASS,45,52,44
53,2,635053.5,485002.5,120.37,GRASS,31,42,36
53,3,635053.5,485003.5,120.22,GRASS,34,46,44
53,4,635053.5,485004.5,120.19,GRASS,29,47,31
53,5,635053.5,485005.5,119.9,GRASS,51,71,46
53,6,635053.5,485006.5,119.79,GRASS,51,66,43
53,7,635053.5,485007.5,119.79,GRASS,72,86,71
53,8,635053.5,485008.5,119.39,GRASS,53,67,54
53,9,635053.5,485009.5,118.48,GRASS,75,89,76
53,10,635053.5,485010.5,117.55,GRASS,35,43,45
53,11,635053.5,485011.5,116.85,GRASS,35,43,45
53,12,635053.5,485012.5,116.85,GRASS,43,52,51
53,13,635053.5,485013.5,116.36,GRASS,29,39,41
53,14,635053.5,485014.5,115.89,GRASS,28,41,49
53,15,635053.5,485015.5,115.49,GRASS,25,39,42
53,16,635053.5,485016.5,115.21,GRASS,39,51,51
53,17,635053.5,485017.5,115.21,GRASS,23,34,38
53,18,635053.5,485018.5,114.99,GRASS,23,30,36
53,19,635053.5,485019.5,114.99,GRASS,21,30,35
53,20,635053.5,485020.5,114.94,GRASS,23,34,36
53,21,635053.5,485021.5,114.94,GRASS,35,52,46
53,22,635053.5,485022.5,114.93,GRASS,57,80,60
53,23,635053.5,485023.5,114.96,GRASS,58,79,60
53,24,635053.5,485024.5,114.97,GRASS,39,59,47
53,25,635053.5,485025.5,114.83,GRASS,61,79,67
53,26,635053.5,485026.5,114.83,GRASS,58,75,56
53,27,635053.5,485027.5,114.85,GRASS,77,90,72
53,28,635053.5,485028.5,114.79,ASPHALT,124,122,110
53,29,635053.5,485029.5,114.74,CONCRETE,168,156,140
53,30,635053.5,485030.5,114.69,ASPHALT,118,115,96
53,31,635053.5,485031.5,114.69,ASPHALT,93,100,82
53,32,635053.5,485032.5,114.67,GRASS,72,84,64
53,33,635053.5,485033.5,114.67,GRASS,72,83,67
53,34,635053.5,485034.5,114.65,ASPHALT,114,112,97
53,35,635053.5,485035.5,114.65,CONCRETE,137,135,120
53,36,635053.5,485036.5,114.65,CONCRETE,146,140,126
53,37,635053.5,485037.5,114.59,ASPHALT,89,99,75
53,38,635053.5,485038.5,114.58,GRASS,70,83,63
53,39,635053.5,485039.5,114.6,ASPHALT,88,103,82
53,40,635053.5,485040.5,114.6,GRASS,71,88,69
53,41,635053.5,485041.5,114.59,ASPHALT,86,98,78
53,42,635053.5,485042.5,114.58,GRASS,79,92,74
53,43,635053.5,485043.5,114.55,GRASS,72,83,67
53,44,635053.5,485044.5,114.52,ASPHALT,107,115,94
53,45,635053.5,485045.5,114.52,ASPHALT,89,101,81
53,46,635053.5,485046.5,114.53,GRASS,66,77,60
53,47,635053.5,485047.5,114.51,GRASS,63,76,59
53,48,635053.5,485048.5,114.51,GRASS,73,90,72
53,49,635053.5,485049.5,114.51,GRASS,68,81,63
53,50,635053.5,485050.5,114.51,GRASS,72,85,67
53,51,635053.5,485051.5,114.49,GRASS,55,69,54
53,52,635053.5,485052.5,114.46,GRASS,54,71,53
53,53,635053.5,485053.5,114.46,GRASS,70,84,67
53,54,635053.5,485054.5,114.4,GRASS,49,63,46
53,55,635053.5,485055.5,114.4,GRASS,78,91,73
53,56,635053.5,485056.5,114.4,ASPHALT,89,101,81
53,57,635053.5,485057.5,114.37,ASPHALT,94,103,82
53,58,635053.5,485058.5,114.37,ASPHALT,121,120,100
53,59,635053.5,485059.5,114.41,ASPHALT,130,127,108
53,60,635053.5,485060.5,114.41,ASPHALT,102,107,85
53,61,635053.5,485061.5,114.37,ASPHALT,97,107,83
53,62,635053.5,485062.5,114.35,ASPHALT,87,99,77
53,63,635053.5,485063.5,114.33,ASPHALT,97,109,85
53,64,635053.5,485064.5,114.33,ASPHALT,103,111,87
53,65,635053.5,485065.5,114.32,ASPHALT,108,113,90
53,66,635053.5,485066.5,114.28,ASPHALT,104,108,85
53,67,635053.5,485067.5,114.28,ASPHALT,109,113,90
53,68,635053.5,485068.5,114.25,GRASS,86,95,74
53,69,635053.5,485069.5,114.25,ASPHALT,92,102,78
53,70,635053.5,485070.5,114.22,ASPHALT,116,115,95
53,71,635053.5,485071.5,114.22,CONCRETE,153,146,128
53,72,635053.5,485072.5,114.21,ASPHALT,118,113,93
53,73,635053.5,485073.5,114.14,ASPHALT,99,104,84
53,74,635053.5,485074.5,114.14,GRASS,81,90,71
53,75,635053.5,485075.5,114.15,ASPHALT,106,108,87
53,76,635053.5,485076.5,114.05,ASPHALT,113,112,91
53,77,635053.5,485077.5,113.71,CONCRETE,170,168,155
53,78,635053.5,485078.5,113.5,CONCRETE,147,144,137
53,79,635053.5,485079.5,113.5,ASPHALT,127,126,121
53,80,635053.5,485080.5,113.53,GRASS,53,54,49
53,81,635053.5,485081.5,113.52,GRASS,42,46,45
53,82,635053.5,485082.5,113.52,GRASS,38,44,44
53,83,635053.5,485083.5,113.52,GRASS,35,43,45
53,84,635053.5,485084.5,113.51,GRASS,37,45,47
53,85,635053.5,485085.5,113.53,GRASS,38,43,46
53,86,635053.5,485086.5,113.53,GRASS,35,44,43
53,87,635053.5,485087.5,113.52,GRASS,38,43,46
53,88,635053.5,485088.5,113.52,GRASS,35,44,41
53,89,635053.5,485089.5,113.48,GRASS,36,44,46
53,90,635053.5,485090.5,113.52,GRASS,37,45,47
53,91,635053.5,485091.5,113.53,GRASS,35,44,43
53,92,635053.5,485092.5,113.53,GRASS,35,43,45
53,93,635053.5,485093.5,113.53,GRASS,37,43,43
53,94,635053.5,485094.5,113.53,GRASS,36,42,42
53,95,635053.5,485095.5,113.52,GRASS,34,43,42
53,96,635053.5,485096.5,113.5,GRASS,34,42,44
53,97,635053.5,485097.5,113.49,GRASS,35,43,45
53,98,635053.5,485098.5,113.49,GRASS,38,47,46
53,99,635053.5,485099.5,113.49,GRASS,35,43,45
54,0,635054.5,485000.5,120.25,GRASS,67,75,60
54,1,635054.5,485001.5,120.24,GRASS,40,50,42
54,2,635054.5,485002.5,120.24,GRASS,51,62,56
54,3,635054.5,485003.5,120.21,GRASS,28,40,30
54,4,635054.5,485004.5,119.97,GRASS,43,57,40
54,5,635054.5,485005.5,119.84,GRASS,62,77,54
54,6,635054.5,485006.5,119.55,GRASS,49,68,48
54,7,635054.5,485007.5,119.55,GRASS,32,38,36
54,8,635054.5,485008.5,118.75,GRASS,54,59,55
54,9,635054.5,485009.5,117.87,GRASS,59,70,54
54,10,635054.5,485010.5,117.09,GRASS,72,83,69
54,11,635054.5,485011.5,116.48,GRASS,72,86,63
54,12,635054.5,485012.5,116.48,GRASS,58,70,60
54,13,635054.5,485013.5,116.11,GRASS,26,35,42
54,14,635054.5,485014.5,115.63,GRASS,33,42,47
54,15,635054.5,485015.5,115.09,GRASS,22,32,41
54,16,635054.5,485016.5,114.96,GRASS,31,42,46
54,17,635054.5,485017.5,114.96,GRASS,24,35,41
54,18,635054.5,485018.5,114.96,GRASS,19,32,40
54,19,635054.5,485019.5,114.96,GRASS,22,35,43
54,20,635054.5,485020.5,114.89,GRASS,29,45,45
54,21,635054.5,485021.5,114.89,GRASS,37,58,49
54,22,635054.5,485022.5,114.9,GRASS,47,65,51
54,23,635054.5,485023.5,114.93,GRASS,57,78,59
54,24,635054.5,485024.5,114.92,GRASS,48,71,55
54,25,635054.5,485025.5,114.79,GRASS,57,78,63
54,26,635054.5,485026.5,114.79,ASPHALT,86,104,82
54,27,635054.5,485027.5,114.81,ASPHALT,91,102,85
54,28,635054.5,485028.5,114.75,ASPHALT,117,110,100
54,29,635054.5,485029.5,114.74,CONCRETE,168,156,142
54,30,635054.5,485030.5,114.69,ASPHALT,108,107,89
54,31,635054.5,485031.5,114.69,GRASS,76,88,68
54,32,635054.5,485032.5,114.67,GRASS,80,91,75
54,33,635054.5,485033.5,114.68,ASPHALT,90,93,76
54,34,635054.5,485034.5,114.68,ASPHALT,100,101,85
54,35,635054.5,485035.5,114.62,CONCRETE,152,146,132
54,36,635054.5,485036.5,114.62,CONCRETE,161,156,137
54,37,635054.5,485037.5,114.61,GRASS,81,94,77
54,38,635054.5,485038.5,114.55,GRASS,80,95,76
54,39,635054.5,485039.5,114.6,GRASS,73,90,71
54,40,635054.5,485040.5,114.6,GRASS,72,95,69
54,41,635054.5,485041.5,114.6,GRASS,79,97,73
54,42,635054.5,485042.5,114.56,ASPHALT,83,97,80
54,43,635054.5,485043.5,114.54,ASPHALT,98,107,86
54,44,635054.5,485044.5,114.53,ASPHALT,87,99,79
54,45,635054.5,485045.5,114.53,GRASS,70,83,63
54,46,635054.5,485046.5,114.53,ASPHALT,83,96,78
54,47,635054.5,485047.5,114.52,GRASS,64,78,61
54,48,635054.5,485048.5,114.54,GRASS,78,92,77
54,49,635054.5,485049.5,114.48,GRASS,68,82,67
54,50,635054.5,485050.5,114.48,GRASS,71,85,68
54,51,635054.5,485051.5,114.48,GRASS,76,90,75
54,52,635054.5,485052.5,114.48,GRASS,80,94,77
54,53,635054.5,485053.5,114.47,GRASS,77,91,74
54,54,635054.5,485054.5,114.44,GRASS,78,95,77
54,55,635054.5,485055.5,114.44,GRASS,71,84,67
54,56,635054.5,485056.5,114.39,ASPHALT,83,96,78
54,57,635054.5,485057.5,114.35,ASPHALT,97,107,83
54,58,635054.5,485058.5,114.38,ASPHALT,119,116,97
54,59,635054.5,485059.5,114.37,ASPHALT,132,129,110
54,60,635054.5,485060.5,114.37,ASPHALT,110,118,94
54,61,635054.5,485061.5,114.37,ASPHALT,99,104,82
54,62,635054.5,485062.5,114.36,ASPHALT,93,103,79
54,63,635054.5,485063.5,114.32,ASPHALT,96,108,84
54,64,635054.5,485064.5,114.32,ASPHALT,102,114,90
54,65,635054.5,485065.5,114.28,ASPHALT,99,111,87
54,66,635054.5,485066.5,114.3,ASPHALT,96,104,81
54,67,635054.5,485067.5,114.27,ASPHALT,96,104,81
54,68,635054.5,485068.5,114.24,ASPHALT,98,103,81
54,69,635054.5,485069.5,114.24,ASPHALT,103,105,84
54,70,635054.5,485070.5,114.24,ASPHALT,129,122,104
54,71,635054.5,485071.5,114.16,ASPHALT,130,123,105
54,72,635054.5,485072.5,114.17,ASPHALT,102,105,84
54,73,635054.5,485073.5,114.16,GRASS,68,77,60
54,74,635054.5,485074.5,114.16,ASPHALT,112,114,93
54,75,635054.5,485075.5,114.13,ASPHALT,101,103,82
54,76,635054.5,485076.5,113.9,ASPHALT,113,108,89
54,77,635054.5,485077.5,113.53,CONCRETE,151,149,137
54,78,635054.5,485078.5,113.53,CONCRETE,147,144,135
54,79,635054.5,485079.5,113.53,GRASS,60,61,55
54,80,635054.5,485080.5,113.53,GRASS,43,48,44
54,81,635054.5,485081.5,113.51,GRASS,40,45,48
54,82,635054.5,485082.5,113.51,GRASS,42,48,48
54,83,635054.5,485083.5,113.51,GRASS,37,45,47
54,84,635054.5,485084.5,113.51,GRASS,37,45,47
54,85,635054.5,485085.5,113.51,GRASS,38,44,44
54,86,635054.5,485086.5,113.51,GRASS,35,43,45
54,87,635054.5,485087.5,113.51,GRASS,35,44,43
54,88,635054.5,485088.5,113.51,GRASS,36,41,44
54,89,635054.5,485089.5,113.5,GRASS,35,43,45
54,90,635054.5,485090.5,113.5,GRASS,35,43,45
54,91,635054.5,485091.5,113.51,GRASS,34,43,42
54,92,635054.5,485092.5,113.52,GRASS,35,44,43
54,93,635054.5,485093.5,113.52,GRASS,34,42,44
54,94,635054.5,485094.5,113.53,GRASS,35,44,43
54,95,635054.5,485095.5,113.52,GRASS,34,44,43
54,96,635054.5,485096.5,113.5,GRASS,33,41,43
54,97,635054.5,485097.5,113.51,GRASS,34,42,44
54,98,635054.5,485098.5,113.51,GRASS,34,43,42
54,99,635054.5,485099.5,113.52,GRASS,33,42,41
55,0,635055.5,485000.5,120.13,GRASS,67,75,60
55,1,635055.5,485001.5,120.19,GRASS,48,55,47
55,2,635055.5,485002.5,120.19,GRASS,47,56,53
55,3,635055.5,485003.5,120.12,GRASS,48,55,48
55,4,635055.5,485004.5,119.94,GRASS,38,48,40
55,5,635055.5,485005.5,119.47,GRASS,72,83,67
55,6,635055.5,485006.5,118.87,GRASS,47,59,49
55,7,635055.5,485007.5,118.87,GRASS,42,48,48
55,8,635055.5,485008.5,118.19,GRASS,56,66,57
55,9,635055.5,485009.5,117.41,GRASS,67,70,59
55,10,635055.5,485010.5,116.61,GRASS,66,75,58
55,11,635055.5,485011.5,116.2,GRASS,80,83,72
55,12,635055.5,485012.5,116.2,GRASS,50,52,51
55,13,635055.5,485013.5,115.75,GRASS,45,53,56
55,14,635055.5,485014.5,115.34,GRASS,52,60,63
55,15,635055.5,485015.5,115.04,GRASS,30,44,44
55,16,635055.5,485016.5,114.95,GRASS,30,42,42
55,17,635055.5,485017.5,114.95,GRASS,25,39,42
55,18,635055.5,485018.5,114.99,GRASS,31,45,48
55,19,635055.5,485019.5,114.92,GRASS,19,32,38
55,20,635055.5,485020.5,114.88,GRASS,25,39,42
55,21,635055.5,485021.5,114.88,GRASS,32,48,45
55,22,635055.5,485022.5,114.9,GRASS,49,70,55
55,23,635055.5,485023.5,114.85,GRASS,60,78,62
55,24,635055.5,485024.5,114.82,GRASS,64,85,66
55,25,635055.5,485025.5,114.8,GRASS,50,68,54
55,26,635055.5,485026.5,114.8,GRASS,73,90,71
55,27,635055.5,485027.5,114.76,GRASS,74,87,70
55,28,635055.5,485028.5,114.73,CONCRETE,166,159,143
55,29,635055.5,485029.5,114.71,CONCRETE,164,155,140
55,30,635055.5,485030.5,114.7,ASPHALT,107,108,92
55,31,635055.5,485031.5,114.7,GRASS,70,84,69
55,32,635055.5,485032.5,114.69,ASPHALT,84,95,81
55,33,635055.5,485033.5,114.63,CONCRETE,152,151,133
55,34,635055.5,485034.5,114.65,ASPHALT,108,109,91
55,35,635055.5,485035.5,114.61,ASPHALT,130,124,108
55,36,635055.5,485036.5,114.61,CONCRETE,153,150,133
55,37,635055.5,485037.5,114.56,ASPHALT,84,101,82
55,38,635055.5,485038.5,114.56,GRASS,52,68,55
55,39,635055.5,485039.5,114.59,GRASS,56,73,57
55,40,635055.5,485040.5,114.59,GRASS,78,95,77
55,41,635055.5,485041.5,114.54,GRASS,47,65,53
55,42,635055.5,485042.5,114.55,ASPHALT,92,104,84
55,43,635055.5,485043.5,114.6,ASPHALT,96,108,84
55,44,635055.5,485044.5,114.56,GRASS,78,93,74
55,45,635055.5,485045.5,114.56,GRASS,75,92,73
55,46,635055.5,485046.5,114.55,GRASS,74,88,73
55,47,635055.5,485047.5,114.52,GRASS,69,86,70
55,48,635055.5,485048.5,114.52,GRASS,63,80,62
55,49,635055.5,485049.5,114.52,GRASS,77,91,74
55,50,635055.5,485050.5,114.52,GRASS,68,82,65
55,51,635055.5,485051.5,114.48,GRASS,72,85,65
55,52,635055.5,485052.5,114.47,GRASS,68,83,64
55,53,635055.5,485053.5,114.42,GRASS,71,84,66
55,54,635055.5,485054.5,114.4,GRASS,81,96,75
55,55,635055.5,485055.5,114.4,GRASS,73,87,72
55,56,635055.5,485056.5,114.4,ASPHALT,85,99,76
55,57,635055.5,485057.5,114.39,ASPHALT,101,109,88
55,58,635055.5,485058.5,114.36,CONCRETE,149,141,128
55,59,635055.5,485059.5,114.34,ASPHALT,114,111,92
55,60,635055.5,485060.5,114.34,ASPHALT,107,115,92
55,61,635055.5,485061.5,114.32,ASPHALT,103,111,88
55,62,635055.5,485062.5,114.32,GRASS,88,98,73
55,63,635055.5,485063.5,114.31,ASPHALT,95,105,80
55,64,635055.5,485064.5,114.31,ASPHALT,92,102,77
55,65,635055.5,485065.5,114.29,ASPHALT,88,102,77
55,66,635055.5,485066.5,114.27,ASPHALT,95,105,80
55,67,635055.5,485067.5,114.28,ASPHALT,101,109,86
55,68,635055.5,485068.5,114.24,ASPHALT,103,105,83
55,69,635055.5,485069.5,114.24,ASPHALT,116,113,94
55,70,635055.5,485070.5,114.22,CONCRETE,158,151,133
55,71,635055.5,485071.5,114.19,ASPHALT,127,122,102
55,72,635055.5,485072.5,114.13,ASPHALT,109,111,90
55,73,635055.5,485073.5,114.14,GRASS,70,82,62
55,74,635055.5,485074.5,114.14,ASPHALT,110,109,88
55,75,635055.5,485075.5,114.04,DIRT,99,96,77
55,76,635055.5,485076.5,113.65,CONCRETE,175,173,160
55,77,635055.5,485077.5,113.53,CONCRETE,150,147,138
